caller_id,enqueued_at_ms,accept_received_at_ms,ring_emitted_at_ms,dequeue_latency_ms,total_wait_ms,operator_id,status
1778646935.8887,1778646935672,1778646955102,1778646955105,3,19433,op-009,ring
1778646935.8889,1778646935773,1778646955204,1778646955209,5,19436,op-000,ring
1778646935.8891,1778646935877,1778646955305,1778646955315,10,19438,op-001,ring
1778646935.8893,1778646935976,1778646955411,1778646955413,2,19437,op-002,ring
1778646935.8895,1778646936078,1778646955513,1778646955518,5,19440,op-003,ring
1778646935.8897,1778646936174,1778646955622,1778646955626,4,19452,op-004,ring
1778646935.8899,1778646936273,1778646955714,1778646955718,4,19445,op-005,ring
1778646935.8901,1778646936372,1778646955816,1778646955822,6,19450,op-006,ring
1778646935.8903,1778646936470,1778646955917,1778646955922,5,19452,op-007,ring
1778646936.8905,1778646936572,1778646956018,1778646956020,2,19448,op-008,ring
1778646936.8907,1778646936684,1778646956121,1778646956125,4,19441,op-009,ring
1778646936.8909,1778646936769,1778646956223,1778646956226,3,19457,op-000,ring
1778646936.8911,1778646936871,1778646956325,1778646956329,4,19458,op-001,ring
1778646936.8913,1778646936972,1778646956426,1778646956430,4,19458,op-002,ring
1778646936.8915,1778646937070,1778646956530,1778646956534,4,19464,op-003,ring
1778646936.8917,1778646937170,1778646956634,1778646956640,6,19470,op-004,ring
1778646936.8919,1778646937272,1778646956738,1778646956743,5,19471,op-005,ring
1778646936.8921,1778646937371,1778646956842,1778646956845,3,19474,op-006,ring
1778646936.8923,1778646937472,1778646956952,1778646956957,5,19485,op-007,ring
1778646937.8925,1778646937579,1778646957058,1778646957062,4,19483,op-008,ring
1778646937.8927,1778646937669,1778646957162,1778646957167,5,19498,op-009,ring
1778646937.8929,,1778646957269,,,,,failed
1778646937.8931,1778646937874,1778646957368,1778646957370,2,19496,op-001,ring
1778646937.8933,1778646937974,1778646957469,1778646957470,1,19496,op-002,ring
1778646937.8935,1778646938083,1778646957570,1778646957571,1,19488,op-003,ring
1778646937.8937,1778646938172,1778646957671,1778646957673,2,19501,op-004,ring
1778646937.8939,,1778646957773,,,,,failed
1778646937.8941,,1778646957874,,,,,failed
1778646938.8945,1778646938571,1778646957978,1778646957980,2,19409,op-007,ring
1778646938.8947,1778646938673,1778646958078,1778646958080,2,19407,op-008,ring
1778646938.8949,1778646938774,1778646958180,1778646958182,2,19408,op-009,ring
1778646938.8951,1778646938872,1778646958282,1778646958284,2,19412,op-000,ring
1778646938.8953,1778646938973,1778646958386,1778646958388,2,19415,op-001,ring
1778646938.8955,1778646939071,1778646958485,1778646958486,1,19415,op-002,ring
1778646938.8957,1778646939169,1778646958585,1778646958588,3,19419,op-003,ring
1778646938.8959,1778646939271,1778646958687,1778646958690,3,19419,op-004,ring
1778646938.8961,1778646939371,1778646958789,1778646958794,5,19423,op-005,ring
1778646938.8963,1778646939473,1778646958890,1778646958895,5,19422,op-006,ring
1778646939.8965,1778646939573,1778646958991,1778646958997,6,19424,op-007,ring
1778646939.8967,1778646939670,1778646959095,1778646959100,5,19430,op-008,ring
1778646939.8969,1778646939775,1778646959200,1778646959202,2,19427,op-009,ring
1778646939.8971,1778646939873,1778646959298,1778646959299,1,19426,op-000,ring
1778646939.8973,1778646939968,1778646959401,1778646959405,4,19437,op-001,ring
1778646939.8975,1778646940076,1778646959505,1778646959506,1,19430,op-002,ring
1778646939.8977,1778646940174,1778646959605,1778646959607,2,19433,op-003,ring
1778646939.8979,1778646940279,1778646959707,1778646959708,1,19429,op-004,ring
1778646939.8981,1778646940374,1778646959809,1778646959811,2,19437,op-005,ring
1778646939.8983,1778646940469,1778646959910,1778646959916,6,19447,op-006,ring
1778646940.8985,1778646940570,1778646960016,1778646960019,3,19449,op-007,ring
1778646940.8987,1778646940677,1778646960114,1778646960121,7,19444,op-008,ring
1778646940.8989,1778646940776,1778646960216,1778646960221,5,19445,op-009,ring
1778646940.8991,1778646940873,1778646960319,1778646960323,4,19450,op-000,ring
1778646940.8993,1778646940969,1778646960418,1778646960423,5,19454,op-001,ring
1778646940.8995,1778646941071,1778646960521,1778646960527,6,19456,op-002,ring
1778646940.8997,1778646941171,1778646960625,1778646960629,4,19458,op-003,ring
1778646940.8999,1778646941271,1778646960729,1778646960733,4,19462,op-004,ring
1778646940.9001,1778646941370,1778646960833,1778646960836,3,19466,op-005,ring
1778646940.9003,1778646941470,1778646960956,1778646960960,4,19490,op-006,ring
1778646941.9005,1778646941570,1778646961058,1778646961062,4,19492,op-007,ring
1778646941.9007,1778646941673,1778646961160,1778646961164,4,19491,op-008,ring
1778646941.9009,1778646941770,1778646961267,1778646961269,2,19499,op-009,ring
1778646941.9011,1778646941872,1778646961368,1778646961370,2,19498,op-000,ring
1778646941.9013,1778646941972,1778646961468,1778646961469,1,19497,op-001,ring
1778646941.9015,1778646942072,1778646961569,1778646961570,1,19498,op-002,ring
1778646941.9017,1778646942172,1778646961670,1778646961674,4,19502,op-003,ring
1778646941.9019,1778646942271,1778646961772,1778646961773,1,19502,op-004,ring
1778646941.9023,1778646942471,1778646961872,1778646961873,1,19402,op-005,ring
1778646942.9025,1778646942570,1778646961973,1778646961975,2,19405,op-006,ring
1778646942.9027,1778646942672,1778646962074,1778646962076,2,19404,op-007,ring
1778646942.9029,1778646942771,1778646962177,1778646962178,1,19407,op-008,ring
1778646942.9031,1778646942872,1778646962277,1778646962281,4,19409,op-009,ring
1778646942.9033,1778646943071,1778646962379,1778646962381,2,19310,op-000,ring
1778646942.9035,1778646943176,1778646962480,1778646962482,2,19306,op-001,ring
1778646942.9037,1778646943273,1778646962581,1778646962585,4,19312,op-002,ring
1778646942.9039,1778646943374,1778646962681,1778646962685,4,19311,op-003,ring
1778646942.9041,1778646943474,1778646962783,1778646962785,2,19311,op-004,ring
1778646943.9043,1778646943572,1778646962886,1778646962887,1,19315,op-005,ring
1778646943.9045,1778646943671,1778646962988,1778646962992,4,19321,op-006,ring
1778646943.9047,1778646943778,1778646963090,1778646963095,5,19317,op-007,ring
1778646943.9049,1778646943871,1778646963191,1778646963193,2,19322,op-008,ring
1778646943.9051,1778646943974,1778646963292,1778646963296,4,19322,op-009,ring
1778646943.9053,1778646944072,1778646963394,1778646963400,6,19328,op-000,ring
1778646943.9055,1778646944172,1778646963496,1778646963498,2,19326,op-001,ring
1778646943.9057,1778646944271,1778646963599,1778646963603,4,19332,op-002,ring
1778646943.9059,1778646944373,1778646963700,1778646963703,3,19330,op-003,ring
1778646943.9061,1778646944474,1778646963802,1778646963809,7,19335,op-004,ring
1778646944.9063,1778646944572,1778646963903,1778646963908,5,19336,op-005,ring
1778646944.9065,1778646944669,1778646964005,1778646964006,1,19337,op-006,ring
1778646944.9067,1778646944775,1778646964111,1778646964113,2,19338,op-007,ring
1778646944.9069,1778646944877,1778646964211,1778646964212,1,19335,op-008,ring
1778646944.9071,1778646944972,1778646964312,1778646964314,2,19342,op-009,ring
1778646944.9073,1778646945073,1778646964414,1778646964415,1,19342,op-000,ring
1778646944.9075,1778646945172,1778646964515,1778646964518,3,19346,op-001,ring
1778646944.9077,1778646945269,1778646964620,1778646964625,5,19356,op-002,ring
1778646944.9079,1778646945371,1778646964725,1778646964728,3,19357,op-003,ring
1778646944.9081,1778646945471,1778646964831,1778646964835,4,19364,op-004,ring
1778646945.9083,1778646945568,1778646964935,1778646964938,3,19370,op-005,ring
1778646945.9085,1778646945668,1778646965036,1778646965041,5,19373,op-006,ring
1778646945.9087,1778646945771,1778646965137,1778646965142,5,19371,op-007,ring
1778646945.9089,1778646945870,1778646965238,1778646965244,6,19374,op-008,ring
1778646945.9091,1778646945969,1778646965345,1778646965349,4,19380,op-009,ring
1778646945.9093,1778646946069,1778646965450,1778646965453,3,19384,op-000,ring
1778646945.9095,1778646946170,1778646965550,1778646965554,4,19384,op-001,ring
1778646945.9097,1778646946276,1778646965652,1778646965654,2,19378,op-002,ring
1778646945.9099,1778646946372,1778646965761,1778646965764,3,19392,op-003,ring
1778646945.9101,1778646946472,1778646965866,1778646965868,2,19396,op-004,ring
1778646946.9103,1778646946568,1778646965965,1778646965969,4,19401,op-005,ring
1778646946.9105,1778646946670,1778646966066,1778646966069,3,19399,op-006,ring
1778646946.9107,1778646946768,1778646966168,1778646966170,2,19402,op-007,ring
1778646946.9109,1778646946869,1778646966270,1778646966273,3,19404,op-008,ring
1778646946.9111,1778646946970,1778646966371,1778646966373,2,19403,op-009,ring
1778646946.9113,1778646947068,1778646966472,1778646966475,3,19407,op-000,ring
1778646946.9115,1778646947172,1778646966574,1778646966578,4,19406,op-001,ring
1778646946.9117,1778646947270,1778646966674,1778646966677,3,19407,op-002,ring
1778646946.9119,1778646947371,1778646966773,1778646966775,2,19404,op-003,ring
1778646946.9121,1778646947468,1778646966877,1778646966879,2,19411,op-004,ring
1778646947.9123,1778646947569,1778646966980,1778646966983,3,19414,op-005,ring
1778646947.9125,1778646947668,1778646967083,1778646967085,2,19417,op-006,ring
1778646947.9127,1778646947769,1778646967183,1778646967186,3,19417,op-007,ring
1778646947.9129,1778646947867,1778646967285,1778646967287,2,19420,op-008,ring
1778646947.9131,1778646947967,1778646967386,1778646967389,3,19422,op-009,ring
1778646947.9133,1778646948071,1778646967487,1778646967490,3,19419,op-000,ring
1778646947.9135,1778646948173,1778646967589,1778646967595,6,19422,op-001,ring
1778646947.9137,1778646948274,1778646967692,1778646967695,3,19421,op-002,ring
1778646947.9139,1778646948373,1778646967792,1778646967799,7,19426,op-003,ring
1778646947.9141,1778646948468,1778646967894,1778646967897,3,19429,op-004,ring
1778646948.9143,1778646948568,1778646967995,1778646968009,14,19441,op-005,ring
1778646948.9145,1778646948669,1778646968097,1778646968101,4,19432,op-006,ring
1778646948.9147,1778646948769,1778646968200,1778646968203,3,19434,op-007,ring
1778646948.9149,1778646948867,1778646968301,1778646968305,4,19438,op-008,ring
1778646948.9151,1778646948968,1778646968405,1778646968410,5,19442,op-009,ring
1778646948.9153,1778646949069,1778646968513,1778646968518,5,19449,op-000,ring
1778646948.9155,1778646949167,1778646968615,1778646968618,3,19451,op-001,ring
1778646948.9157,1778646949269,1778646968720,1778646968724,4,19455,op-002,ring
1778646948.9159,1778646949370,1778646968827,1778646968831,4,19461,op-003,ring
1778646948.9161,1778646949469,1778646968928,1778646968932,4,19463,op-004,ring
1778646949.9163,1778646949570,1778646969030,1778646969035,5,19465,op-005,ring
1778646949.9165,1778646949667,1778646969137,1778646969140,3,19473,op-006,ring
1778646949.9167,1778646949768,1778646969245,1778646969249,4,19481,op-007,ring
1778646949.9169,1778646949868,1778646969347,1778646969349,2,19481,op-008,ring
1778646949.9171,1778646949967,1778646969449,1778646969452,3,19485,op-009,ring
1778646949.9173,1778646950071,1778646969549,1778646969554,5,19483,op-000,ring
1778646949.9175,1778646950172,1778646969651,1778646969654,3,19482,op-001,ring
1778646949.9177,1778646950268,1778646969753,1778646969755,2,19487,op-002,ring
1778646949.9179,1778646950367,1778646969856,1778646969859,3,19492,op-003,ring
1778646949.9181,1778646950468,1778646969957,1778646969961,4,19493,op-004,ring
1778646950.9183,1778646950571,1778646970058,1778646970064,6,19493,op-005,ring
1778646950.9185,1778646950668,1778646970161,1778646970167,6,19499,op-006,ring
1778646950.9187,1778646950769,1778646970263,1778646970269,6,19500,op-007,ring
1778646950.9189,1778646950868,1778646970365,1778646970369,4,19501,op-008,ring
1778646950.9191,1778646950969,1778646970466,1778646970470,4,19501,op-009,ring
1778646950.9193,1778646951070,1778646970567,1778646970569,2,19499,op-000,ring
1778646950.9195,1778646951169,1778646970670,1778646970671,1,19502,op-001,ring
1778646950.9197,,1778646970771,,,,,failed
1778646950.9199,,1778646970872,,,,,failed
1778646950.9201,,1778646970972,,,,,failed
1778646951.9203,,1778646971073,,,,,failed
1778646951.9205,,1778646971175,,,,,failed
1778646951.9209,1778646951870,1778646971276,1778646971277,1,19407,op-007,ring
1778646951.9211,1778646951973,1778646971376,1778646971378,2,19405,op-008,ring
1778646951.9213,1778646952071,1778646971478,1778646971479,1,19408,op-009,ring
1778646951.9215,1778646952166,1778646971579,1778646971582,3,19416,op-000,ring
1778646951.9217,1778646952269,1778646971680,1778646971683,3,19414,op-001,ring
1778646951.9219,1778646952367,1778646971781,1778646971783,2,19416,op-002,ring
1778646951.9221,1778646952468,1778646971884,1778646971887,3,19419,op-003,ring
1778646952.9223,1778646952567,1778646971985,1778646971987,2,19420,op-004,ring
1778646952.9225,1778646952668,1778646972086,1778646972091,5,19423,op-005,ring
1778646952.9227,1778646952771,1778646972186,1778646972191,5,19420,op-006,ring
1778646952.9229,1778646952871,1778646972287,1778646972290,3,19419,op-007,ring
1778646952.9231,1778646952973,1778646972388,1778646972392,4,19419,op-008,ring
1778646952.9233,1778646953070,1778646972491,1778646972494,3,19424,op-009,ring
1778646952.9235,1778646953175,1778646972592,1778646972598,6,19423,op-000,ring
1778646952.9237,1778646953271,1778646972693,1778646972695,2,19424,op-001,ring
1778646952.9239,1778646953368,1778646972794,1778646972798,4,19430,op-002,ring
1778646952.9241,1778646953471,1778646972897,1778646972901,4,19430,op-003,ring
1778646953.9243,1778646953569,1778646973000,1778646973005,5,19436,op-004,ring
1778646953.9245,1778646953670,1778646973101,1778646973105,4,19435,op-005,ring
1778646953.9247,1778646953770,1778646973206,1778646973211,5,19441,op-006,ring
1778646953.9249,1778646953872,1778646973308,1778646973313,5,19441,op-007,ring
1778646953.9251,1778646953969,1778646973408,1778646973414,6,19445,op-008,ring
1778646953.9253,1778646954081,1778646973510,1778646973514,4,19433,op-009,ring
1778646953.9255,1778646954169,1778646973614,1778646973618,4,19449,op-000,ring
1778646953.9257,1778646954268,1778646973716,1778646973720,4,19452,op-001,ring
1778646953.9259,1778646954368,1778646973823,1778646973830,7,19462,op-002,ring
1778646953.9261,1778646954469,1778646973924,1778646973930,6,19461,op-003,ring
1778646954.9263,1778646954568,1778646974027,1778646974029,2,19461,op-004,ring
1778646954.9265,1778646954674,1778646974130,1778646974133,3,19459,op-005,ring
1778646954.9267,1778646954767,1778646974232,1778646974235,3,19468,op-006,ring
1778646954.9269,1778646954871,1778646974333,1778646974334,1,19463,op-007,ring
1778646954.9271,1778646954969,1778646974434,1778646974437,3,19468,op-008,ring
1778646954.9273,1778646955068,1778646974536,1778646974540,4,19472,op-009,ring
1778646954.9275,1778646955169,1778646974637,1778646974640,3,19471,op-000,ring
1778646954.9277,1778646955269,1778646974738,1778646974741,3,19472,op-001,ring
1778646954.9279,1778646955367,1778646974838,1778646974843,5,19476,op-002,ring
1778646954.9281,1778646955470,1778646974940,1778646974944,4,19474,op-003,ring
1778646955.9283,1778646955568,1778646975042,1778646975047,5,19479,op-004,ring
1778646955.9285,1778646955672,1778646975144,1778646975149,5,19477,op-005,ring
1778646955.9287,1778646955769,1778646975245,1778646975246,1,19477,op-006,ring
1778646955.9289,1778646955867,1778646975347,1778646975352,5,19485,op-007,ring
1778646955.9291,1778646955972,1778646975453,1778646975456,3,19484,op-008,ring
1778646955.9293,1778646956071,1778646975554,1778646975560,6,19489,op-009,ring
1778646955.9295,1778646956165,1778646975656,1778646975659,3,19494,op-000,ring
1778646955.9297,1778646956267,1778646975758,1778646975763,5,19496,op-001,ring
1778646955.9299,1778646956368,1778646975862,1778646975865,3,19497,op-002,ring
1778646955.9301,1778646956469,1778646975963,1778646975970,7,19501,op-003,ring
1778646956.9303,1778646956573,1778646976067,1778646976071,4,19498,op-004,ring
1778646956.9305,1778646956670,1778646976168,1778646976172,4,19502,op-005,ring
1778646956.9307,1778646956768,1778646976271,1778646976272,1,19504,op-006,ring
1778646956.9309,,1778646976372,,,,,failed
1778646956.9311,,1778646976473,,,,,failed
1778646956.9313,1778646957069,1778646976574,1778646976576,2,19507,op-009,ring
1778646956.9315,,1778646976677,,,,,failed
1778646956.9317,,1778646976778,,,,,failed
1778646956.9321,1778646957468,1778646976881,1778646976884,3,19416,op-002,ring
1778646957.9323,1778646957568,1778646976983,1778646976986,3,19418,op-003,ring
1778646957.9325,1778646957668,1778646977084,1778646977088,4,19420,op-004,ring
1778646957.9327,1778646957777,1778646977187,1778646977190,3,19413,op-005,ring
